seq;timestamp_ms;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
16210;162090;-4.443586;-5.740395;6.836078;-0.888876;-2.481040;-0.290014
16211;162100;-3.866362;-6.021810;6.726908;-0.420900;-2.398426;-0.125598
16212;162110;-3.796136;-6.125110;6.892734;0.015243;-2.226369;0.022427
16213;162120;-3.834966;-5.987448;7.157719;0.353567;-2.034186;0.036525
16214;162130;-3.876198;-5.513218;7.474558;0.546552;-1.891487;-0.020393
16215;162140;-3.972278;-4.839770;7.911774;0.568607;-1.797224;-0.085495
16216;162150;-4.071036;-4.309056;8.293325;0.452176;-1.810673;-0.119610
16217;162160;-3.910416;-4.387530;8.353228;0.334944;-1.903299;-0.072215
16218;162170;-3.584452;-4.751025;8.226822;0.344887;-2.011689;0.016465
16219;162180;-3.295234;-5.454392;8.032480;0.552200;-2.107668;0.144986
16220;162190;-2.985556;-5.966317;8.011357;0.929522;-2.163787;0.254488
16221;162200;-2.671470;-5.872109;8.152172;1.333458;-2.149934;0.281870
16222;162210;-2.446120;-5.300441;8.537789;1.604916;-2.106357;0.307920
16223;162220;-2.469272;-4.803344;8.802770;1.706437;-2.035993;0.278068
16224;162230;-1.831127;-4.331102;8.821301;1.692579;-1.882809;0.169558
16225;162240;-1.186169;-3.884754;8.721530;1.653467;-1.634952;0.125358
16226;162250;-1.413845;-3.468219;8.822109;1.606909;-1.404024;0.191236
16227;162260;-1.511862;-3.369101;8.883482;1.523751;-1.242847;0.214180
16228;162270;-0.921205;-3.450206;8.796720;1.517269;-1.064359;0.226116
16229;162280;-1.184611;-3.575949;8.938906;1.678507;-0.980642;0.458995
16230;162290;-2.003416;-3.660098;9.237026;1.873912;-1.055463;0.789742
16231;162300;-1.997298;-3.420389;9.556494;1.992068;-1.167235;0.805104
16232;162310;-0.747221;-2.889978;9.377633;2.011256;-1.119705;0.704443
16233;162320;0.284673;-2.518279;9.001192;1.968984;-0.851439;0.732682
16234;162330;0.747988;-2.429209;8.381200;1.937331;-0.404784;0.765098
16235;162340;0.818765;-2.575059;7.842168;2.027350;0.128281;0.839765
16236;162350;0.402640;-2.835802;7.407664;2.287407;0.651366;1.002197
16237;162360;0.053187;-2.874440;7.258254;2.666289;1.156591;1.094590
16238;162370;-0.269022;-2.494534;7.310400;3.091128;1.665278;1.030065
16239;162380;-0.974653;-1.786313;7.648955;3.438779;2.093756;0.873323
16240;162390;-1.914452;-0.952200;8.201307;3.646976;2.347518;0.686447
16241;162400;-2.767148;0.186285;8.954677;3.686378;2.412743;0.556596
16242;162410;-3.819902;1.372139;9.663456;3.460393;2.231176;0.530985
16243;162420;-4.369314;1.474957;9.926308;3.101255;1.895002;0.381617
16244;162430;-4.231922;1.287284;9.845444;2.800106;1.545506;0.232822
16245;162440;-4.055130;0.848458;9.559232;2.628797;1.251140;0.061874
16246;162450;-3.230304;0.044296;8.862200;2.661013;1.151387;-0.226313
16247;162460;-2.365213;-0.607237;8.063504;2.975647;1.335963;-0.499811
16248;162470;-2.474487;-0.473718;7.622485;3.472448;1.687058;-0.729122
16249;162480;-3.063954;0.652158;7.573900;3.873399;2.021916;-0.918781
16250;162490;-3.482349;2.015931;7.861428;4.007121;2.302502;-1.038286
16251;162500;-3.936904;3.603807;8.314269;3.788825;2.500052;-1.083605
16252;162510;-4.800123;4.876120;8.666515;3.214003;2.523170;-1.046817
16253;162520;-5.574696;5.308898;8.989523;2.489769;2.301442;-0.886540
16254;162530;-6.138517;5.182246;8.948993;1.802842;1.866680;-0.537025
16255;162540;-6.223724;4.349079;8.719211;1.306753;1.366088;-0.170554
16256;162550;-5.601392;3.109118;8.229888;1.096669;1.020453;-0.055024
16257;162560;-4.839195;2.095888;7.496709;1.194453;0.940661;-0.152169
16258;162570;-4.406357;1.645084;7.012443;1.509321;1.085728;-0.248663
16259;162580;-4.388587;2.212510;6.743023;1.838202;1.342523;-0.288463
16260;162590;-4.701696;3.064509;6.761163;1.992653;1.640165;-0.319425
16261;162600;-5.299691;4.119026;6.898803;1.920357;1.880552;-0.346277
16262;162610;-5.991838;4.728278;7.108056;1.611107;1.967718;-0.355070
16263;162620;-6.274599;4.803456;7.170852;1.206480;1.949252;-0.413587
16264;162630;-6.619836;4.549981;7.029154;0.854622;1.831985;-0.434316
16265;162640;-6.575358;3.495604;6.634717;0.714706;1.652343;-0.465387
16266;162650;-6.169980;2.800476;6.262930;0.889348;1.561750;-0.421295
16267;162660;-6.069663;2.608517;5.957817;1.236684;1.576185;-0.316112
16268;162670;-5.754142;2.497250;5.571646;1.666408;1.759971;-0.266409
16269;162680;-6.187365;3.607025;5.661988;1.977804;2.020850;-0.250725
16270;162690;-7.065208;5.076679;6.058979;1.916593;2.119859;-0.225534
16271;162700;-7.789011;5.919627;6.430930;1.525337;1.998261;-0.204451
16272;162710;-8.321891;6.085467;6.657631;0.991107;1.673715;-0.201212
16273;162720;-8.316102;5.573577;6.479826;0.476059;1.242933;-0.202121
16274;162730;-7.892345;4.775690;6.163544;0.151003;0.870716;-0.193551
16275;162740;-7.651341;4.336200;5.865076;0.025733;0.610611;-0.174257
16276;162750;-7.312596;3.988500;5.689224;0.051757;0.423846;-0.128911
16277;162760;-7.209360;3.974589;5.559346;0.148711;0.300260;-0.041937
16278;162770;-7.128157;4.217080;5.456141;0.218624;0.274120;0.037542
16279;162780;-6.864934;4.309315;5.087514;0.138856;0.445906;0.006786
16280;162790;-6.602034;4.399008;4.652591;-0.059442;0.790217;-0.157600
16281;162800;-7.130480;4.555213;4.666279;-0.302163;1.060356;-0.315383
16282;162810;-7.702671;4.524990;4.829633;-0.576641;1.098853;-0.471940
16283;162820;-7.913837;4.316700;5.009035;-0.803684;0.958526;-0.564810
16284;162830;-8.032004;4.133916;5.134033;-0.932448;0.725344;-0.611709
16285;162840;-8.040918;4.040443;5.257384;-1.022670;0.479772;-0.614516
16286;162850;-7.795109;3.810898;5.242696;-1.044961;0.284731;-0.598568
16287;162860;-7.500832;3.373992;5.027380;-0.994654;0.192815;-0.542904
16288;162870;-7.414598;3.022791;4.839245;-0.883397;0.202652;-0.514767
16289;162880;-7.430466;2.803515;4.601605;-0.753137;0.276906;-0.505295
16290;162890;-7.208006;2.696008;4.484347;-0.664269;0.482198;-0.603687
16291;162900;-7.200463;3.032286;4.518980;-0.676148;0.732408;-0.748925
16292;162910;-7.724626;3.172834;4.723062;-0.754068;0.837022;-0.843574
16293;162920;-8.239542;3.292062;5.061041;-0.845141;0.747987;-0.864729
16294;162930;-8.938628;3.343726;5.504974;-0.963538;0.479037;-0.936070
16295;162940;-9.216728;3.536336;5.811323;-1.156896;0.109199;-1.095049
16296;162950;-8.734681;3.565405;5.771228;-1.407528;-0.241948;-1.179008
16297;162960;-8.275123;3.227876;5.438639;-1.631430;-0.485938;-1.141229
16298;162970;-8.091528;2.769331;5.251234;-1.758125;-0.660303;-1.058103
16299;162980;-7.865392;2.180792;5.152420;-1.769263;-0.803107;-0.971007
16300;162990;-7.774929;1.754621;4.988858;-1.715881;-0.836434;-0.968395
16301;163000;-7.835303;1.560201;4.984495;-1.670047;-0.785039;-1.029428
16302;163010;-8.000254;1.142110;4.924188;-1.653582;-0.678235;-1.202912
16303;163020;-7.631034;1.336486;5.088449;-1.709447;-0.509705;-1.460054
16304;163030;-7.680907;1.645968;5.382375;-1.861367;-0.430381;-1.538948
16305;163040;-8.042229;1.501592;5.639642;-2.005626;-0.499754;-1.531741
16306;163050;-8.143746;1.069764;5.843415;-2.042869;-0.676744;-1.511640
16307;163060;-7.950238;0.829672;5.980876;-2.001002;-0.878973;-1.448574
16308;163070;-7.737300;0.669668;6.085948;-1.932912;-1.064063;-1.280272
16309;163080;-7.759028;0.139923;6.086827;-1.845842;-1.186615;-1.136733
16310;163090;-7.575886;-0.354532;6.033465;-1.737984;-1.198032;-1.086762
16311;163100;-7.579414;-0.474311;6.080286;-1.673985;-1.119959;-1.143054
16312;163110;-7.318011;-0.023642;6.174784;-1.739631;-0.994770;-1.184923
16313;163120;-7.643334;0.094506;6.294529;-1.953925;-0.920532;-1.190849
16314;163130;-7.471688;-0.072237;6.250681;-2.223160;-0.899792;-1.275564
16315;163140;-7.180391;-0.714924;6.184290;-2.353326;-0.919453;-1.258023
16316;163150;-6.995882;-1.484943;6.022242;-2.271655;-0.964918;-1.189270
16317;163160;-6.882871;-2.147297;6.096311;-1.984892;-0.999231;-1.115480
16318;163170;-6.905657;-2.386908;6.385890;-1.637368;-1.035323;-1.046796
16319;163180;-6.962881;-2.414754;6.750145;-1.308288;-1.140040;-0.976836
16320;163190;-6.999394;-2.304422;7.064219;-1.089073;-1.262575;-0.929083
16321;163200;-7.005448;-2.022662;7.342684;-1.021595;-1.419429;-0.885186
16322;163210;-7.329521;-1.877033;7.511578;-1.091900;-1.611612;-0.839429
16323;163220;-7.308929;-2.222198;7.094054;-1.243145;-1.774852;-0.924626
16324;163230;-5.966671;-2.503570;6.558970;-1.322681;-1.708573;-0.998044
16325;163240;-5.445312;-2.891250;6.222008;-1.306279;-1.485279;-0.947230
16326;163250;-5.614732;-3.057147;6.211217;-1.183880;-1.284766;-0.902483
16327;163260;-5.729175;-3.053366;6.428807;-1.033886;-1.193731;-0.869822
16328;163270;-5.872305;-3.029619;6.682179;-0.858286;-1.225301;-0.814604
16329;163280;-5.921383;-3.294166;6.930156;-0.652158;-1.321500;-0.744795
16330;163290;-6.113385;-3.485534;7.363064;-0.422232;-1.473758;-0.701821
16331;163300;-6.354448;-3.513170;7.800726;-0.231079;-1.694962;-0.692231
16332;163310;-6.056253;-3.462545;8.111733;-0.103059;-1.965566;-0.653636
16333;163320;-5.827342;-3.304085;8.201508;-0.067152;-2.203342;-0.603878
16334;163330;-5.661908;-3.208424;8.019591;-0.122864;-2.297406;-0.571813
16335;163340;-5.030381;-3.257567;7.752694;-0.231045;-2.235968;-0.597128
16336;163350;-4.154159;-3.171303;7.543177;-0.344388;-1.995631;-0.631646
16337;163360;-3.885235;-3.142584;7.363803;-0.438490;-1.680828;-0.590969
16338;163370;-3.803935;-3.443874;7.273336;-0.430261;-1.393423;-0.527826
16339;163380;-3.933870;-3.917423;7.366779;-0.262523;-1.192508;-0.465991
16340;163390;-4.403848;-3.916763;7.936131;-0.012069;-1.144430;-0.452771
16341;163400;-4.942963;-3.423398;8.687260;0.149046;-1.319297;-0.401364
16342;163410;-5.115082;-3.351402;9.091836;0.196478;-1.681941;-0.320082
16343;163420;-4.795878;-3.697060;9.171908;0.298384;-2.099996;-0.182410
16344;163430;-4.595487;-4.219795;9.114312;0.493403;-2.473757;-0.072987
16345;163440;-3.946105;-4.339875;8.907900;0.728756;-2.695053;-0.065502
16346;163450;-3.134018;-3.796523;8.760000;0.923160;-2.729682;-0.031990
16347;163460;-2.824773;-3.467795;8.620214;1.004381;-2.663037;0.066014
16348;163470;-2.287700;-3.431116;8.407793;1.060811;-2.491957;0.084233
16349;163480;-1.923973;-3.249379;8.332039;1.103515;-2.236330;0.093673
16350;163490;-1.822008;-2.960004;8.386705;1.121361;-1.987039;0.072128
16351;163500;-1.698648;-2.713735;8.512762;1.114067;-1.774196;0.106707
16352;163510;-1.817282;-2.385204;8.796656;1.112036;-1.639230;0.158084
16353;163520;-2.015257;-2.429383;9.003148;1.157322;-1.626980;0.258768
16354;163530;-2.303778;-2.702964;9.172943;1.279600;-1.737240;0.385671
16355;163540;-2.129601;-2.815549;9.373472;1.438765;-1.878931;0.452531
16356;163550;-1.496560;-2.547850;9.443084;1.551865;-1.948628;0.474091
16357;163560;-0.654419;-2.031718;9.392701;1.573782;-1.865082;0.484860
16358;163570;-0.246262;-1.681407;9.201798;1.492743;-1.657362;0.447377
16359;163580;-0.053852;-1.532222;8.979317;1.406968;-1.369106;0.385076
16360;163590;-0.314723;-1.536219;9.034758;1.393955;-1.153862;0.418940
16361;163600;-1.076698;-1.537086;9.387246;1.444471;-1.114053;0.460010
16362;163610;-1.443287;-1.500814;9.761277;1.506823;-1.232818;0.517370
16363;163620;-1.163074;-1.323819;10.004149;1.535603;-1.372365;0.504009
16364;163630;-0.591627;-1.095613;10.054634;1.567209;-1.466666;0.489918
16365;163640;-0.168235;-0.703784;10.041390;1.542774;-1.472693;0.469027
16366;163650;0.411313;-0.496604;9.842015;1.490033;-1.401579;0.439432
16367;163660;0.349198;-0.294590;9.791372;1.448284;-1.306567;0.486699
16368;163670;-0.327478;-0.627805;9.801969;1.477650;-1.338649;0.531407
16369;163680;-0.502743;-0.435392;9.848303;1.481753;-1.417739;0.586776
16370;163690;0.430445;-0.131962;9.643994;1.450389;-1.431224;0.492598
16371;163700;1.066667;-0.094394;9.476146;1.474502;-1.333127;0.503695
16372;163710;1.034372;0.288933;9.495291;1.467827;-1.191845;0.494358
16373;163720;1.245262;0.393060;9.487213;1.420866;-1.063056;0.433934
16374;163730;1.077697;0.347972;9.501521;1.396315;-0.976155;0.430641
16375;163740;0.784355;0.268503;9.439510;1.373571;-0.942997;0.419414
16376;163750;1.266057;0.108906;9.251902;1.403164;-0.911057;0.384367
16377;163760;1.868729;0.401498;9.102117;1.471368;-0.792605;0.387033
16378;163770;1.926707;1.075036;9.313157;1.458620;-0.651173;0.419529
16379;163780;1.557907;1.500668;9.546659;1.306613;-0.565371;0.465288
16380;163790;1.594408;1.371680;9.316361;1.109230;-0.515574;0.456278
16381;163800;2.322756;0.780932;8.891561;1.077110;-0.374688;0.468134
16382;163810;2.430344;0.324653;8.597906;1.256273;-0.168245;0.581809
16383;163820;2.553215;0.530461;8.463148;1.476851;0.093849;0.694893
16384;163830;2.644673;0.640125;8.419853;1.686101;0.376015;0.737304
16385;163840;2.630262;0.774633;8.352830;1.847581;0.688305;0.735584
16386;163850;2.592549;0.626296;8.301376;2.001078;1.008897;0.565997
16387;163860;2.428542;0.592299;8.308977;2.188987;1.319360;0.364682
16388;163870;1.936889;0.928148;8.466662;2.348697;1.567823;0.193424
16389;163880;1.483130;1.374101;8.626327;2.451182;1.742040;0.019107
16390;163890;1.230702;1.870415;8.826592;2.510188;1.839011;-0.044839
16391;163900;0.835831;2.441263;8.936660;2.492013;1.886601;-0.048122
16392;163910;0.715436;2.738320;8.878309;2.473517;1.927654;-0.034794
16393;163920;0.801080;3.434871;8.817550;2.409143;2.036174;-0.010359
16394;163930;0.318180;3.660215;8.696002;2.290636;2.167882;-0.135609
16395;163940;-0.006776;3.566522;8.537388;2.176360;2.316863;-0.376479
16396;163950;-0.477607;3.121449;8.332887;2.182527;2.449969;-0.678633
16397;163960;-1.222806;2.990155;8.358571;2.412566;2.519502;-0.850820
16398;163970;-2.537023;3.965811;8.913210;2.614625;2.378348;-0.783995
16399;163980;-3.118754;5.209035;9.425055;2.578489;2.046698;-0.736094
16400;163990;-3.035840;6.023394;9.732180;2.372472;1.661900;-0.742594
16401;164000;-2.845383;6.623727;9.758319;2.065012;1.294387;-0.598660
16402;164010;-2.444777;7.017904;9.520016;1.679585;1.009149;-0.404002
16403;164020;-1.675470;6.757673;8.920622;1.309713;0.893615;-0.307318
16404;164030;-1.335441;6.317976;8.194465;1.052713;0.977381;-0.240459
16405;164040;-1.674477;5.729570;7.708057;0.900981;1.120604;-0.247339
16406;164050;-1.686539;5.361807;7.339338;0.838613;1.294075;-0.358034
16407;164060;-2.056592;4.893128;7.099715;0.859303;1.453381;-0.517643
16408;164070;-2.240336;4.455108;7.030276;0.991978;1.575186;-0.669743
16409;164080;-2.971641;5.122770;7.470381;1.139121;1.576269;-0.667588
16410;164090;-3.469884;6.099347;8.084704;1.076583;1.417212;-0.543769
16411;164100;-3.281237;6.826995;8.424658;0.807915;1.219491;-0.509344
16412;164110;-3.102339;6.839082;8.394793;0.477056;1.052884;-0.456979
16413;164120;-3.020849;6.647576;8.151101;0.177170;0.935808;-0.366943
16414;164130;-2.749803;6.157464;7.713478;-0.054249;0.913199;-0.391342
16415;164140;-2.534433;5.641994;7.342691;-0.186842;1.007618;-0.464221
16416;164150;-2.499971;5.263753;7.055649;-0.253262;1.172376;-0.562866
16417;164160;-2.739062;5.268856;6.910455;-0.288839;1.365441;-0.648202
16418;164170;-3.222522;5.339777;7.002935;-0.359496;1.485030;-0.648931
16419;164180;-3.863074;5.505454;7.218570;-0.447755;1.478989;-0.598892
16420;164190;-4.407182;5.681408;7.593519;-0.567255;1.337211;-0.469412
16421;164200;-4.542499;5.665282;7.923024;-0.701144;1.125532;-0.428239
16422;164210;-4.528387;5.752081;8.154285;-0.846396;0.907751;-0.383474
16423;164220;-4.615902;5.675262;8.296284;-1.004983;0.700274;-0.336746
16424;164230;-4.521207;5.458831;8.259013;-1.179863;0.523996;-0.342061
16425;164240;-4.458844;5.298344;8.142891;-1.361979;0.405009;-0.415289
16426;164250;-3.936533;5.124095;7.781524;-1.576582;0.386880;-0.518388
16427;164260;-3.602521;4.800147;7.334652;-1.758489;0.501862;-0.600858
16428;164270;-3.777070;4.384951;7.096734;-1.886753;0.676881;-0.679101
16429;164280;-4.195077;4.079731;7.083558;-1.976175;0.812394;-0.815214
16430;164290;-4.641648;3.834337;7.321614;-2.010945;0.822269;-0.891142
16431;164300;-5.029388;3.617460;7.581852;-1.995128;0.710954;-0.774717
16432;164310;-5.332476;3.516265;7.932811;-1.973889;0.539319;-0.735638
16433;164320;-5.319884;3.304824;8.051383;-1.948870;0.345571;-0.789224
16434;164330;-4.993723;3.113623;8.098261;-1.918305;0.210871;-0.757311
16435;164340;-4.796823;2.974887;8.055493;-1.876372;0.146565;-0.710410
16436;164350;-4.819984;2.947209;8.106686;-1.854834;0.133490;-0.661928
16437;164360;-5.057301;3.000787;8.227876;-1.922263;0.101188;-0.655524
16438;164370;-4.862997;2.653559;7.987777;-2.016581;0.105487;-0.718533
16439;164380;-4.562526;2.165036;7.720361;-2.044517;0.182744;-0.777772
16440;164390;-4.668506;1.759934;7.616902;-1.967766;0.281327;-0.777238
16441;164400;-5.044609;1.530852;7.726697;-1.811951;0.313242;-0.753204
16442;164410;-5.650708;1.604051;8.141825;-1.648477;0.180583;-0.661820
16443;164420;-5.849464;1.372329;8.465726;-1.502180;-0.056239;-0.602358
16444;164430;-5.717739;1.288321;8.669388;-1.359056;-0.284593;-0.545556
16445;164440;-5.804330;1.251859;8.920564;-1.239020;-0.508320;-0.508160
16446;164450;-5.643810;1.346495;9.017418;-1.192951;-0.715043;-0.524143
16447;164460;-5.195786;1.424622;8.958355;-1.228865;-0.804821;-0.592472
16448;164470;-5.225666;1.479810;8.916212;-1.314019;-0.865268;-0.624341
16449;164480;-5.181141;1.476845;8.751094;-1.464647;-0.958358;-0.603899
16450;164490;-4.860241;1.322493;8.563529;-1.612483;-1.016992;-0.576288
16451;164500;-4.412415;0.845836;8.235600;-1.704138;-0.995694;-0.604625
16452;164510;-3.939705;0.106821;7.925839;-1.648623;-0.884261;-0.595732
16453;164520;-4.041899;-0.412155;7.972914;-1.427128;-0.752569;-0.525072
16454;164530;-4.643420;-0.750078;8.317059;-1.137514;-0.713425;-0.565912
16455;164540;-5.032310;-0.620342;8.927383;-0.892119;-0.784241;-0.737232
16456;164550;-4.760161;0.020740;9.421293;-0.815838;-0.948629;-0.829363
16457;164560;-4.520084;0.446904;9.603359;-0.893366;-1.114642;-0.756552
16458;164570;-4.691898;0.595601;9.654727;-1.044209;-1.283865;-0.683710
16459;164580;-4.579716;0.545829;9.534727;-1.238151;-1.460201;-0.671629
16460;164590;-4.188485;0.098800;9.293128;-1.398487;-1.558346;-0.710054
16461;164600;-3.496606;-0.596839;8.752722;-1.436713;-1.528669;-0.850138
16462;164610;-2.526640;-0.991971;8.388929;-1.315055;-1.362643;-0.781587
16463;164620;-2.606968;-1.231761;8.274324;-1.101844;-1.123983;-0.603614
16464;164630;-3.031221;-1.456919;8.491034;-0.884165;-0.926165;-0.640379
16465;164640;-2.940246;-1.345715;8.783147;-0.703461;-0.804147;-0.685612
16466;164650;-3.187464;-0.837539;9.274302;-0.618579;-0.790556;-0.584427
16467;164660;-3.726584;-0.746189;9.600372;-0.645593;-0.912842;-0.513284
16468;164670;-3.565979;-0.757710;9.778875;-0.710064;-1.095738;-0.492722
16469;164680;-3.238967;-1.008506;9.746083;-0.754633;-1.270387;-0.392271
16470;164690;-2.907028;-1.320519;9.583816;-0.751910;-1.374590;-0.302330
16471;164700;-2.664270;-1.678338;9.438255;-0.692500;-1.387499;-0.282044
16472;164710;-2.544142;-1.558464;9.452091;-0.645567;-1.344733;-0.359507
16473;164720;-2.054649;-1.378001;9.383022;-0.665300;-1.259750;-0.409604
16474;164730;-1.877833;-1.320770;9.164439;-0.725654;-1.149221;-0.344286
16475;164740;-1.590496;-1.752071;8.827519;-0.739366;-0.997594;-0.297735
16476;164750;-1.566166;-2.143320;8.822600;-0.635508;-0.819331;-0.238332
16477;164760;-2.178761;-2.308466;9.187941;-0.489285;-0.706105;-0.284739
16478;164770;-2.659516;-1.934078;9.624467;-0.427693;-0.766617;-0.396307
16479;164780;-2.187257;-1.911485;9.624381;-0.413244;-0.905770;-0.365312
16480;164790;-1.872374;-2.090251;9.483337;-0.338285;-1.020091;-0.201616
16481;164800;-2.103905;-2.363733;9.483617;-0.215674;-1.095323;-0.121066
16482;164810;-1.746207;-2.445198;9.417879;-0.104565;-1.145287;-0.162519
16483;164820;-1.170524;-2.345141;9.352912;0.007275;-1.100150;-0.159767
16484;164830;-1.107474;-2.183730;9.296477;0.090024;-1.056630;-0.101382
16485;164840;-1.191471;-1.960358;9.238008;0.116094;-1.000105;-0.048741
16486;164850;-1.022291;-1.946536;9.175819;0.123105;-0.945338;-0.013459
16487;164860;-1.089709;-2.205065;9.177389;0.182409;-0.915290;0.022868
16488;164870;-1.154419;-2.550183;9.262567;0.329827;-0.940078;0.097677
16489;164880;-1.186689;-2.889231;9.370547;0.552750;-0.991317;0.129638
16490;164890;-0.774489;-2.774440;9.453871;0.793159;-1.023339;0.120502
16491;164900;-0.607304;-2.340182;9.604287;0.987662;-1.029255;0.164581
16492;164910;-0.675123;-1.837075;9.749660;1.073148;-1.053983;0.202788
16493;164920;-0.445684;-1.526281;9.713099;1.070697;-1.073862;0.237229
16494;164930;-0.221237;-1.248434;9.649109;1.032482;-1.056748;0.297583
16495;164940;-0.097181;-1.247775;9.445324;1.001012;-1.018576;0.365828
16496;164950;0.176444;-1.473141;9.260303;1.023438;-0.925567;0.414586
16497;164960;-0.022261;-1.514560;9.324859;1.120262;-0.825322;0.427072
16498;164970;-0.435077;-1.134841;9.701216;1.164776;-0.811536;0.395351
16499;164980;-0.391036;-1.016824;9.759416;1.151836;-0.887052;0.384556
16500;164990;0.163041;-0.907306;9.671235;1.135852;-0.915222;0.410715
16501;165000;0.610525;-0.747101;9.541078;1.143637;-0.839426;0.377483
16502;165010;0.743028;-0.600721;9.474527;1.136048;-0.714783;0.363987
16503;165020;0.623021;-0.482802;9.447345;1.099528;-0.588791;0.312320
16504;165030;0.747478;-0.639811;9.340014;1.080593;-0.488429;0.240682
16505;165040;0.722056;-0.741075;9.357520;1.149026;-0.398109;0.252188
16506;165050;0.520121;-0.489093;9.518725;1.238579;-0.366782;0.321526
16507;165060;0.473833;-0.250513;9.603182;1.299618;-0.389506;0.419281
16508;165070;0.559844;-0.235269;9.567381;1.393483;-0.419492;0.571295
16509;165080;0.636113;0.217515;9.697073;1.448537;-0.391568;0.690609
16510;165090;0.788665;0.656563;9.598134;1.379983;-0.338537;0.616807
16511;165100;1.198379;0.423844;9.296507;1.318258;-0.203936;0.529211
16512;165110;1.379721;-0.058976;8.938865;1.458807;-0.015926;0.581420
16513;165120;1.234400;-0.215077;8.794180;1.741577;0.185145;0.683830
16514;165130;1.224679;-0.241395;8.722395;2.109319;0.380727;0.812597
16515;165140;1.458786;0.386739;8.869193;2.457739;0.601072;0.989354
16516;165150;1.515327;1.587356;9.057568;2.589150;0.847838;1.080141
16517;165160;1.499925;2.359140;9.181424;2.491634;1.104632;1.039254
16518;165170;1.224433;2.586746;9.128331;2.281711;1.338594;1.005576
16519;165180;0.921059;2.280814;8.916064;2.100912;1.549026;0.971734
16520;165190;0.757301;1.766107;8.500075;2.112763;1.776417;0.949540
16521;165200;0.015967;1.770501;8.501075;2.271872;1.967962;0.955481
16522;165210;-0.349695;2.115332;8.578169;2.437600;2.096722;0.801644
16523;165220;-1.018700;2.815105;9.080147;2.505790;2.144105;0.538688
16524;165230;-1.531603;3.191010;9.511283;2.426961;2.057908;0.155049
16525;165240;-1.594142;3.474603;9.659235;2.246174;1.934971;-0.190937
16526;165250;-1.164578;3.496053;9.453146;2.080439;1.882826;-0.493835
16527;165260;-1.007955;3.368163;9.063293;2.061178;1.928713;-0.619003
16528;165270;-1.372954;3.772845;8.790707;2.103393;1.985906;-0.535782
16529;165280;-1.681820;4.683590;8.679187;2.011568;2.044413;-0.538276
16530;165290;-1.733028;4.914951;8.538412;1.791602;2.130207;-0.727345
16531;165300;-1.786576;4.831948;8.254977;1.558169;2.242042;-0.831257
16532;165310;-2.212698;4.847998;8.111926;1.363143;2.334223;-0.833325
16533;165320;-3.029902;4.741446;8.157942;1.261077;2.302744;-0.710050
16534;165330;-3.985370;4.709855;8.430251;1.226752;2.085123;-0.437881
16535;165340;-4.396728;4.995626;8.829341;1.186611;1.729041;-0.286564
16536;165350;-4.101468;4.901645;8.934201;1.101859;1.396206;-0.303526
16537;165360;-3.321739;4.565554;8.655511;1.091289;1.220730;-0.311317
16538;165370;-2.801657;4.743878;8.323696;1.142750;1.247633;-0.300716
16539;165380;-2.985486;4.744555;8.025689;1.167489;1.357544;-0.374844
16540;165390;-3.041804;4.578516;7.710860;1.188677;1.500600;-0.480531
16541;165400;-3.016945;4.514137;7.216499;1.230231;1.696943;-0.553458
16542;165410;-3.220104;4.851782;6.969347;1.255147;1.921774;-0.666042
16543;165420;-3.939391;5.418121;7.067675;1.196460;2.042953;-0.709714
16544;165430;-4.763862;5.850836;7.326297;1.025353;1.965648;-0.629281
16545;165440;-5.338915;6.161162;7.738740;0.782326;1.711259;-0.468746
16546;165450;-5.556755;6.052502;7.853040;0.526665;1.369870;-0.338733
16547;165460;-5.233093;5.465345;7.657608;0.368907;1.098120;-0.268036
16548;165470;-4.867197;4.959401;7.325129;0.354232;0.964382;-0.284158
16549;165480;-4.476656;4.601514;6.901945;0.463273;0.987003;-0.334345
16550;165490;-4.547531;4.627138;6.588134;0.595006;1.100255;-0.380850
16551;165500;-4.520876;4.469013;6.230616;0.702155;1.248669;-0.459634
16552;165510;-4.324181;4.502073;5.832769;0.828758;1.488759;-0.503812
16553;165520;-4.865181;5.043704;5.889136;0.885955;1.706185;-0.582310
16554;165530;-5.496675;5.688089;6.130528;0.754367;1.784072;-0.644914
16555;165540;-6.104391;6.214427;6.454252;0.492969;1.676062;-0.629035
16556;165550;-6.703413;6.339111;6.708932;0.163536;1.371237;-0.499656
16557;165560;-6.704048;6.036544;6.729783;-0.139344;1.017232;-0.397512
16558;165570;-6.389537;5.620590;6.552580;-0.337446;0.743885;-0.373362
16559;165580;-6.185705;5.221027;6.246712;-0.487239;0.585617;-0.377310
16560;165590;-5.810822;4.669036;5.825214;-0.520545;0.553880;-0.446048
16561;165600;-5.649156;4.515204;5.592208;-0.479512;0.636650;-0.496392
16562;165610;-5.771654;4.344372;5.543943;-0.412515;0.741027;-0.565141
16563;165620;-5.861259;4.490297;5.569179;-0.377529;0.845186;-0.609430
16564;165630;-6.147536;4.689515;5.704449;-0.414411;0.915115;-0.679468
16565;165640;-6.395829;4.851796;5.841480;-0.518134;0.919440;-0.723850
16566;165650;-6.665916;4.792377;5.960006;-0.633163;0.838004;-0.724880
16567;165660;-6.883095;4.821304;6.106789;-0.742204;0.688361;-0.707785
16568;165670;-6.942228;4.831684;6.170931;-0.862377;0.501222;-0.676676
