seq;timestamp_ms;rot_xx;rot_xy;rot_xz;rot_yx;rot_yy;rot_yz;rot_zx;rot_zy;rot_zz
7124;142460;0.016177;-0.43173;-0.901858;0.983173;0.171014;-0.06423;0.18196;-0.885643;0.427232
7125;142480;0.007613;-0.446725;-0.894639;0.97629;0.196871;-0.089997;0.216333;-0.872742;0.437632
7126;142500;0.000763;-0.466295;-0.884629;0.966678;0.226805;-0.118716;0.255995;-0.855061;0.45093
7127;142520;-0.004479;-0.490898;-0.871206;0.953814;0.259589;-0.151174;0.300366;-0.831645;0.467062
7128;142540;-0.006495;-0.524098;-0.851633;0.938224;0.291456;-0.186518;0.345968;-0.800234;0.489828
7129;142560;-0.005448;-0.553897;-0.832567;0.920459;0.322601;-0.220646;0.390802;-0.767546;0.508082
7130;142580;-0.00073;-0.578535;-0.815657;0.905082;0.346465;-0.246553;0.425236;-0.738417;0.523369
7131;142600;0.005659;-0.600339;-0.799726;0.89399;0.361367;-0.264945;0.448052;-0.713447;0.538742
7132;142620;0.014492;-0.617518;-0.786423;0.887709;0.369915;-0.274108;0.460176;-0.694143;0.553537
7133;142640;0.024347;-0.634596;-0.77246;0.88218;0.377128;-0.282015;0.470282;-0.674583;0.56901
7134;142660;0.036023;-0.651468;-0.757821;0.87825;0.382468;-0.287045;0.476843;-0.655216;0.585929
7135;142680;0.049175;-0.667872;-0.74265;0.875531;0.386647;-0.289742;0.480654;-0.635965;0.603755
7136;142700;0.062378;-0.680728;-0.729876;0.875914;0.387888;-0.28691;0.478418;-0.621411;0.620455
7137;142720;0.075379;-0.692848;-0.717133;0.877138;0.388141;-0.2828;0.474286;-0.607707;0.636981
7138;142740;0.092372;-0.70686;-0.701296;0.874166;0.394797;-0.282788;0.476762;-0.586927;0.654381
7139;142760;0.107238;-0.723317;-0.682139;0.868401;0.402227;-0.289988;0.484128;-0.561272;0.671263
7140;142780;0.121038;-0.736245;-0.665803;0.864484;0.407838;-0.293831;0.487871;-0.540011;0.685835
7141;142800;0.133018;-0.745825;-0.652726;0.865793;0.407987;-0.289739;0.482398;-0.526586;0.7
7142;142820;0.147765;-0.758912;-0.634206;0.871942;0.402605;-0.278616;0.46678;-0.511821;0.721218
7143;142840;0.166024;-0.77323;-0.612006;0.877555;0.398942;-0.265975;0.449815;-0.492911;0.744786
7144;142860;0.185612;-0.791114;-0.582826;0.883611;0.393852;-0.253203;0.42986;-0.467994;0.772141
7145;142880;0.204721;-0.80675;-0.554296;0.888076;0.391215;-0.241396;0.411595;-0.442838;0.796545
7146;142900;0.215702;-0.81628;-0.535873;0.895281;0.384403;-0.225179;0.3898;-0.431185;0.813717
7147;142920;0.223425;-0.827247;-0.515504;0.906231;0.371045;-0.202658;0.358923;-0.421887;0.832578
7148;142940;0.232956;-0.838723;-0.492215;0.917989;0.35671;-0.17336;0.320979;-0.411462;0.853037
7149;142960;0.241434;-0.851839;-0.464844;0.928364;0.342232;-0.14497;0.282576;-0.396544;0.873443
7150;142980;0.244172;-0.863162;-0.441963;0.935947;0.329019;-0.125497;0.253738;-0.383011;0.888211
7151;143000;0.238244;-0.871208;-0.429227;0.944614;0.310573;-0.106064;0.22571;-0.380185;0.896947
7152;143020;0.226851;-0.875335;-0.426998;0.954864;0.28622;-0.079453;0.191763;-0.389701;0.900755
7153;143040;0.212899;-0.876921;-0.430911;0.96533;0.256951;-0.045968;0.151034;-0.406185;0.901223
7154;143060;0.198251;-0.877178;-0.437328;0.97455;0.224042;-0.00759;0.104638;-0.424693;0.89927
7155;143080;0.185467;-0.876151;-0.444929;0.980427;0.195433;0.023842;0.066065;-0.440642;0.895248
7156;143100;0.170484;-0.873579;-0.455846;0.984927;0.164791;0.052552;0.029211;-0.457934;0.888506
7157;143120;0.152344;-0.866247;-0.475822;0.988259;0.127828;0.083695;-0.011677;-0.482986;0.87555
7158;143140;0.138721;-0.85656;-0.497053;0.98906;0.094404;0.113351;-0.050168;-0.50734;0.860285
7159;143160;0.12847;-0.846771;-0.516211;0.988486;0.067378;0.135483;-0.079942;-0.527673;0.845677
7160;143180;0.121187;-0.839018;-0.530437;0.98783;0.04945;0.147468;-0.097498;-0.541853;0.834799
7161;143200;0.11487;-0.831904;-0.5429;0.987524;0.036371;0.153214;-0.107713;-0.553727;0.825703
7162;143220;0.108532;-0.82355;-0.556765;0.986161;0.018587;0.164744;-0.125326;-0.56694;0.81417
7163;143240;0.102143;-0.812104;-0.574503;0.98412;-0.001786;0.177495;-0.145171;-0.58351;0.799026
7164;143260;0.095495;-0.798083;-0.594932;0.981421;-0.024431;0.190306;-0.166415;-0.602052;0.780922
7165;143280;0.089705;-0.784093;-0.614126;0.979932;-0.040722;0.19513;-0.178008;-0.619306;0.764705
7166;143300;0.080559;-0.770788;-0.631978;0.979469;-0.056334;0.193562;-0.184798;-0.634596;0.750425
7167;143320;0.074933;-0.753823;-0.652791;0.979158;-0.068302;0.191269;-0.18877;-0.653518;0.732994
7168;143340;0.0689;-0.739262;-0.669884;0.978524;-0.080684;0.189685;-0.194275;-0.668568;0.717826
7169;143360;0.065455;-0.723873;-0.686821;0.978499;-0.088352;0.18637;-0.195591;-0.684253;0.702526
7170;143380;0.060636;-0.706991;-0.704618;0.979349;-0.094262;0.178858;-0.19287;-0.700913;0.686675
7171;143400;0.052527;-0.688631;-0.723207;0.980888;-0.10029;0.166738;-0.187351;-0.718143;0.670202
7172;143420;0.044793;-0.668211;-0.742622;0.982848;-0.103641;0.15254;-0.178895;-0.736718;0.652107
7173;143440;0.036638;-0.647659;-0.761048;0.985053;-0.104857;0.136656;-0.168308;-0.75468;0.634137
7174;143460;0.028266;-0.62901;-0.776883;0.987019;-0.105357;0.121215;-0.158095;-0.770225;0.617867
7175;143480;0.02165;-0.608011;-0.793633;0.989532;-0.100256;0.103801;-0.142679;-0.787573;0.599476
7176;143500;0.016055;-0.590205;-0.807094;0.991947;-0.092019;0.087022;-0.125629;-0.801992;0.583975
7177;143520;0.013231;-0.572233;-0.819984;0.99359;-0.08455;0.075036;-0.112268;-0.815721;0.567447
7178;143540;0.010537;-0.560369;-0.828176;0.994916;-0.07708;0.064814;-0.100156;-0.824648;0.556708
7179;143560;0.010417;-0.547411;-0.836799;0.995903;-0.069492;0.057857;-0.089823;-0.833974;0.544444
7180;143580;0.00989;-0.532903;-0.846119;0.997415;-0.054972;0.046281;-0.071176;-0.844389;0.530981
7181;143600;0.007888;-0.518807;-0.854855;0.998248;-0.046043;0.037154;-0.058636;-0.85365;0.517535
7182;143620;0.008202;-0.507327;-0.861714;0.998966;-0.03438;0.029749;-0.044719;-0.861067;0.506521
7183;143640;0.010613;-0.495683;-0.868439;0.999258;-0.02691;0.027571;-0.037036;-0.868087;0.495029
7184;143660;0.010413;-0.487033;-0.873321;0.999505;-0.020851;0.023546;-0.029678;-0.873135;0.486575
7185;143680;0.011213;-0.479388;-0.877532;0.999723;-0.012766;0.019748;-0.020669;-0.87751;0.479112
7186;143700;0.010709;-0.472219;-0.881416;0.999845;-0.007234;0.016023;-0.013943;-0.881452;0.472068
7187;143720;0.008158;-0.467908;-0.883739;0.999964;0.001667;0.008348;-0.002432;-0.883775;0.467905
7188;143740;0.001247;-0.465039;-0.88529;0.999927;0.011209;-0.00448;0.012006;-0.885219;0.465019
7189;143760;-0.009288;-0.460867;-0.887421;0.999404;0.025241;-0.023569;0.033262;-0.88711;0.460357
7190;143780;-0.020284;-0.458684;-0.888368;0.997882;0.04564;-0.046349;0.061805;-0.887427;0.456786
7191;143800;-0.032544;-0.46397;-0.885253;0.995273;0.066044;-0.071203;0.091502;-0.883385;0.459628
7192;143820;-0.044984;-0.475259;-0.878695;0.991371;0.087175;-0.097903;0.123129;-0.875517;0.467236
7193;143840;-0.056509;-0.493527;-0.867893;0.985255;0.113039;-0.12843;0.161489;-0.862353;0.479863
7194;143860;-0.066367;-0.512445;-0.856152;0.975634;0.146508;-0.163321;0.209126;-0.84613;0.490236
7195;143880;-0.073635;-0.536976;-0.840377;0.963516;0.179121;-0.198878;0.257322;-0.824362;0.504196
7196;143900;-0.079711;-0.56226;-0.82311;0.948397;0.211452;-0.236286;0.306902;-0.79947;0.516391
7197;143920;-0.082901;-0.588227;-0.804435;0.931391;0.241376;-0.272486;0.354455;-0.771833;0.527859
7198;143940;-0.084714;-0.607332;-0.789918;0.915948;0.264621;-0.301685;0.392253;-0.749082;0.533868
7199;143960;-0.081459;-0.620365;-0.780071;0.905523;0.280928;-0.317973;0.416403;-0.732275;0.538871
7200;143980;-0.07526;-0.633465;-0.770103;0.897496;0.293525;-0.329156;0.434553;-0.715937;0.546441
7201;144000;-0.066898;-0.652933;-0.754456;0.886872;0.307535;-0.344791;0.457147;-0.692171;0.558494
7202;144020;-0.057035;-0.679873;-0.731109;0.870331;0.324932;-0.370057;0.489152;-0.657413;0.573182
7203;144040;-0.047145;-0.701995;-0.71062;0.854608;0.339954;-0.392525;0.517129;-0.625807;0.583904
7204;144060;-0.036698;-0.717107;-0.695996;0.841872;0.353064;-0.408163;0.538428;-0.600919;0.590756
7205;144080;-0.027435;-0.727614;-0.685438;0.835894;0.359345;-0.414913;0.548205;-0.584337;0.59835
7206;144100;-0.013531;-0.738956;-0.673617;0.829464;0.367919;-0.420267;0.558396;-0.564428;0.60796
7207;144120;0.003721;-0.754129;-0.656716;0.821707;0.376572;-0.427775;0.569899;-0.538036;0.621074
7208;144140;0.021788;-0.766547;-0.641819;0.813873;0.386438;-0.433908;0.580634;-0.512905;0.632291
7209;144160;0.034349;-0.775418;-0.630514;0.808085;0.392769;-0.439012;0.588064;-0.494429;0.640094
7210;144180;0.045682;-0.780825;-0.623077;0.805087;0.398032;-0.439778;0.591395;-0.481541;0.646815
7211;144200;0.060835;-0.786095;-0.615104;0.805436;0.402644;-0.434914;0.589552;-0.468969;0.657645
7212;144220;0.084712;-0.791352;-0.605463;0.807245;0.410717;-0.423871;0.584105;-0.45285;0.673608
7213;144240;0.110552;-0.796138;-0.59493;0.809824;0.419176;-0.41046;0.576163;-0.436412;0.691072
7214;144260;0.127005;-0.797892;-0.589269;0.812515;0.42444;-0.399587;0.568937;-0.42804;0.702205
7215;144280;0.137938;-0.792678;-0.59383;0.81748;0.429625;-0.3836;0.559196;-0.432531;0.70726
7216;144300;0.14739;-0.788042;-0.597718;0.824807;0.431448;-0.365441;0.545867;-0.439139;0.713573
7217;144320;0.162863;-0.784735;-0.598052;0.832311;0.434779;-0.343839;0.529844;-0.441767;0.723953
7218;144340;0.181004;-0.786533;-0.590426;0.83742;0.438065;-0.326843;0.515718;-0.435275;0.73795
7219;144360;0.190613;-0.786812;-0.587021;0.844217;0.436551;-0.311001;0.500963;-0.436292;0.747452
7220;144380;0.193378;-0.78404;-0.589818;0.854193;0.430281;-0.291913;0.482659;-0.447369;0.752929
7221;144400;0.200537;-0.776751;-0.597028;0.864516;0.426984;-0.265135;0.460865;-0.462971;0.75714
7222;144420;0.207097;-0.77164;-0.6014;0.875791;0.420191;-0.23755;0.436007;-0.477505;0.762816
7223;144440;0.21466;-0.77128;-0.599206;0.885736;0.412259;-0.213341;0.411573;-0.484943;0.771646
7224;144460;0.222479;-0.772885;-0.594266;0.8947;0.404011;-0.190491;0.387318;-0.48931;0.781384
7225;144480;0.227215;-0.77414;-0.59083;0.902932;0.394743;-0.169976;0.364811;-0.494859;0.788688
7226;144500;0.227806;-0.772064;-0.593314;0.915246;0.37774;-0.140131;0.332308;-0.511105;0.792681
7227;144520;0.226124;-0.766837;-0.60069;0.931288;0.350993;-0.097501;0.285605;-0.537368;0.793514
7228;144540;0.228631;-0.760997;-0.607134;0.944697;0.324046;-0.050418;0.235107;-0.56203;0.792999
7229;144560;0.230986;-0.762578;-0.604251;0.953575;0.300779;-0.015068;0.193237;-0.572718;0.796651
7230;144580;0.231152;-0.76355;-0.602959;0.961998;0.271963;0.024398;0.145354;-0.585685;0.797399
7231;144600;0.225337;-0.759544;-0.610178;0.970349;0.231174;0.070583;0.087447;-0.60799;0.789114
7232;144620;0.223007;-0.750571;-0.622022;0.97416;0.195016;0.113936;0.035788;-0.631358;0.774666
7233;144640;0.223091;-0.742109;-0.632063;0.974763;0.164363;0.151069;-0.008222;-0.649814;0.760049
7234;144660;0.224621;-0.740257;-0.633692;0.973663;0.144428;0.176413;-0.039068;-0.656628;0.753202
7235;144680;0.223381;-0.739517;-0.634992;0.972161;0.121755;0.200196;-0.070734;-0.662035;0.746128
7236;144700;0.219536;-0.735188;-0.641329;0.969945;0.093774;0.224528;-0.10493;-0.671346;0.733678
7237;144720;0.215551;-0.727386;-0.651496;0.966115;0.061846;0.250594;-0.141986;-0.683436;0.71607
7238;144740;0.213541;-0.718092;-0.662377;0.962371;0.03799;0.269069;-0.168053;-0.69491;0.699184
7239;144760;0.214175;-0.707795;-0.673168;0.959095;0.021778;0.282247;-0.185113;-0.706082;0.683507
7240;144780;0.211724;-0.698762;-0.683305;0.955616;0.001454;0.294613;-0.20487;-0.715353;0.668056
7241;144800;0.209592;-0.688222;-0.694566;0.950235;-0.024079;0.310602;-0.230487;-0.725101;0.648926
7242;144820;0.209775;-0.676602;-0.705836;0.944503;-0.046422;0.325206;-0.252801;-0.734885;0.629314
7243;144840;0.21033;-0.662669;-0.718771;0.940785;-0.062746;0.333146;-0.265865;-0.74628;0.610231
7244;144860;0.209347;-0.648528;-0.731837;0.937915;-0.078505;0.337866;-0.276568;-0.757132;0.591828
7245;144880;0.205126;-0.632698;-0.746737;0.936529;-0.094753;0.337544;-0.284319;-0.76858;0.573103
7246;144900;0.200953;-0.617443;-0.760514;0.937022;-0.105245;0.333038;-0.285672;-0.779543;0.557408
7247;144920;0.197381;-0.602447;-0.773368;0.937658;-0.114191;0.328265;-0.286074;-0.789948;0.542351
7248;144940;0.195538;-0.586117;-0.786278;0.938451;-0.120954;0.323544;-0.284738;-0.801148;0.52639
7249;144960;0.189749;-0.570201;-0.799291;0.941399;-0.125557;0.313055;-0.278861;-0.811853;0.512962
7250;144980;0.185621;-0.555736;-0.810371;0.946015;-0.121937;0.300313;-0.265709;-0.822368;0.503101
7251;145000;0.177719;-0.539631;-0.82293;0.950527;-0.122375;0.285521;-0.254782;-0.83296;0.491185
7252;145020;0.168073;-0.518834;-0.83819;0.956715;-0.119081;0.265549;-0.237589;-0.846541;0.476362
7253;145040;0.158113;-0.50385;-0.849197;0.962643;-0.112799;0.246162;-0.219817;-0.856394;0.467193
7254;145060;0.152543;-0.499868;-0.852562;0.967999;-0.098368;0.230871;-0.19927;-0.860497;0.468866
7255;145080;0.145075;-0.496056;-0.856085;0.973623;-0.082427;0.212755;-0.176103;-0.864369;0.471013
7256;145100;0.135271;-0.493616;-0.859095;0.979327;-0.065007;0.191554;-0.150402;-0.867247;0.474618
7257;145120;0.128414;-0.490137;-0.862134;0.982883;-0.052901;0.176475;-0.132105;-0.870039;0.474954
7258;145140;0.124781;-0.486325;-0.864823;0.98534;-0.041466;0.165487;-0.116342;-0.872794;0.474021
7259;145160;0.122491;-0.473926;-0.872003;0.987098;-0.033112;0.156655;-0.103117;-0.879942;0.463756
7260;145180;0.120572;-0.460644;-0.879357;0.988023;-0.030246;0.151315;-0.096299;-0.887069;0.45148
7261;145200;0.118942;-0.453368;-0.883352;0.989167;-0.022986;0.144987;-0.086037;-0.891027;0.445722
7262;145220;0.120891;-0.452801;-0.883378;0.990206;-0.007603;0.139408;-0.069841;-0.891579;0.447447
7263;145240;0.122803;-0.458207;-0.880321;0.991559;0.019473;0.128185;-0.041592;-0.888632;0.456731
7264;145260;0.120706;-0.46834;-0.875264;0.992686;0.055214;0.107355;-0.001951;-0.881821;0.47158
7265;145280;0.112621;-0.483908;-0.867842;0.99244;0.097651;0.07434;0.048772;-0.869654;0.491247
7266;145300;0.106239;-0.498904;-0.860121;0.990482;0.129235;0.047379;0.08752;-0.856967;0.507885
7267;145320;0.102627;-0.509936;-0.854069;0.98703;0.158758;0.023814;0.123446;-0.845436;0.519615
7268;145340;0.099714;-0.521981;-0.847109;0.983126;0.182903;0.003021;0.153362;-0.833116;0.531411
7269;145360;0.094609;-0.53345;-0.840524;0.978162;0.206766;-0.021125;0.185061;-0.82017;0.541363
7270;145380;0.089054;-0.546123;-0.832958;0.971901;0.230591;-0.047277;0.217892;-0.805343;0.551313
7271;145400;0.083915;-0.557668;-0.825811;0.964375;0.254095;-0.073594;0.250876;-0.790216;0.559124
7272;145420;0.079727;-0.572736;-0.815854;0.955231;0.277834;-0.101694;0.284916;-0.771221;0.569246
7273;145440;0.077985;-0.588503;-0.804726;0.945927;0.298608;-0.126707;0.314865;-0.751331;0.579967
7274;145460;0.078345;-0.605485;-0.791991;0.93739;0.315168;-0.148221;0.339356;-0.730792;0.592267
7275;145480;0.081648;-0.62519;-0.77619;0.928251;0.331257;-0.169171;0.362882;-0.706687;0.60738
7276;145500;0.08798;-0.645519;-0.75866;0.916429;0.350948;-0.192334;0.390406;-0.678336;0.622449
7277;145520;0.095119;-0.665679;-0.740151;0.904169;0.368825;-0.215517;0.416451;-0.648722;0.636968
7278;145540;0.103525;-0.683457;-0.722612;0.895168;0.3807;-0.231825;0.433541;-0.622859;0.651221
7279;145560;0.11243;-0.699268;-0.705963;0.888953;0.388232;-0.242977;0.443984;-0.60025;0.665265
7280;145580;0.120639;-0.715128;-0.688505;0.885454;0.39108;-0.251054;0.448796;-0.579352;0.680392
7281;145600;0.130793;-0.730343;-0.670442;0.882643;0.39374;-0.256729;0.45148;-0.558183;0.696131
7282;145620;0.143228;-0.746919;-0.649306;0.879088;0.397392;-0.263218;0.454632;-0.533097;0.713525
7283;145640;0.153723;-0.763483;-0.627266;0.875894;0.399117;-0.271136;0.45736;-0.507739;0.730084
7284;145660;0.162831;-0.773443;-0.612594;0.876107;0.398901;-0.270766;0.453787;-0.492609;0.742573
7285;145680;0.170417;-0.781014;-0.600812;0.878878;0.396186;-0.265727;0.44557;-0.482756;0.753932
7286;145700;0.179583;-0.789662;-0.586671;0.882603;0.392717;-0.25843;0.434468;-0.471388;0.767483
7287;145720;0.187957;-0.800768;-0.568721;0.887215;0.386821;-0.251433;0.421333;-0.457319;0.783159
7288;145740;0.197566;-0.810614;-0.551247;0.891482;0.382447;-0.242886;0.40771;-0.443441;0.798206
7289;145760;0.204859;-0.815537;-0.541232;0.896061;0.378757;-0.231554;0.393837;-0.437542;0.808363
7290;145780;0.204566;-0.819986;-0.53458;0.904385;0.367265;-0.217264;0.374486;-0.439022;0.816713
7291;145800;0.209476;-0.823255;-0.527609;0.912481;0.358505;-0.197112;0.351424;-0.440143;0.826302
7292;145820;0.21686;-0.829058;-0.515398;0.921201;0.348511;-0.173;0.323049;-0.437268;0.839307
7293;145840;0.221127;-0.837881;-0.499057;0.930385;0.334659;-0.149624;0.292381;-0.43123;0.853554
7294;145860;0.225442;-0.843195;-0.488056;0.937188;0.324561;-0.127825;0.266185;-0.428583;0.863401
7295;145880;0.226626;-0.84503;-0.484318;0.943937;0.313111;-0.104615;0.240048;-0.433457;0.868615
7296;145900;0.225506;-0.846071;-0.483022;0.950994;0.298829;-0.079448;0.211559;-0.441435;0.871996
7297;145920;0.222873;-0.844441;-0.48708;0.95879;0.280192;-0.047051;0.176208;-0.456521;0.872089
7298;145940;0.221909;-0.842025;-0.49168;0.964667;0.263039;-0.015086;0.142034;-0.47096;0.870645
7299;145960;0.2198;-0.839872;-0.49629;0.969652;0.243923;0.016654;0.107069;-0.484889;0.867997
7300;145980;0.21735;-0.835779;-0.504214;0.973708;0.221744;0.052173;0.068202;-0.502297;0.862001
7301;146000;0.217274;-0.829199;-0.514996;0.975881;0.195972;0.096182;0.021171;-0.523473;0.851779
7302;146020;0.216663;-0.822024;-0.526624;0.975956;0.169224;0.13738;-0.023812;-0.543727;0.838924
7303;146040;0.216826;-0.815201;-0.53706;0.974328;0.14657;0.170884;-0.060588;-0.560325;0.826054
7304;146060;0.21713;-0.808933;-0.546334;0.971258;0.123116;0.203715;-0.097529;-0.574864;0.812416
7305;146080;0.219023;-0.803927;-0.552929;0.96616;0.09956;0.237955;-0.136249;-0.586336;0.798528
7306;146100;0.220576;-0.796319;-0.563225;0.960591;0.077216;0.267024;-0.169146;-0.599929;0.781969
7307;146120;0.220605;-0.78802;-0.574768;0.954705;0.053816;0.292647;-0.19968;-0.613293;0.764198
7308;146140;0.219909;-0.776972;-0.589877;0.950689;0.03513;0.308149;-0.218701;-0.628554;0.746384
7309;146160;0.21886;-0.762762;-0.608518;0.945608;0.011974;0.325089;-0.240679;-0.646569;0.723894
7310;146180;0.221598;-0.746404;-0.627516;0.940787;-0.005654;0.33895;-0.256542;-0.665469;0.700954
7311;146200;0.226878;-0.72666;-0.648454;0.937687;-0.016949;0.347067;-0.26319;-0.686789;0.677534
7312;146220;0.230549;-0.70285;-0.67294;0.93619;-0.028352;0.35035;-0.265323;-0.710772;0.651465
7313;146240;0.23087;-0.676259;-0.699552;0.936588;-0.040349;0.348103;-0.263634;-0.735558;0.62406
7314;146260;0.229446;-0.651082;-0.723497;0.938948;-0.047736;0.340731;-0.25638;-0.757505;0.600379
7315;146280;0.231017;-0.629776;-0.741629;0.941757;-0.046722;0.333033;-0.244387;-0.77537;0.582302
7316;146300;0.237276;-0.61311;-0.753522;0.942168;-0.043746;0.332273;-0.236684;-0.788785;0.567273
7317;146320;0.242646;-0.595336;-0.765962;0.94391;-0.03739;0.328078;-0.223956;-0.802607;0.552871
7318;146340;0.243441;-0.574127;-0.781738;0.946256;-0.036348;0.321368;-0.212921;-0.817959;0.534423
7319;146360;0.241282;-0.54695;-0.801641;0.950028;-0.035469;0.310144;-0.198067;-0.836414;0.51106
7320;146380;0.232242;-0.521778;-0.82086;0.95429;-0.041005;0.296057;-0.188136;-0.852095;0.488404
7321;146400;0.223594;-0.501012;-0.836058;0.959487;-0.03773;0.279214;-0.171434;-0.864618;0.472278
7322;146420;0.213151;-0.48018;-0.850878;0.965085;-0.032226;0.259947;-0.152242;-0.876578;0.456546
7323;146440;0.201225;-0.467195;-0.860951;0.970384;-0.024846;0.240285;-0.133652;-0.883805;0.448359
7324;146460;0.1884;-0.450446;-0.872699;0.975441;-0.017416;0.219569;-0.114103;-0.892634;0.436103
7325;146480;0.176081;-0.435113;-0.88299;0.980001;-0.006988;0.19887;-0.092702;-0.900349;0.425181
7326;146500;0.16412;-0.42361;-0.890853;0.983371;-0.000925;0.181604;-0.077753;-0.905844;0.416414
7327;146520;0.153343;-0.41411;-0.897217;0.986392;0.00966;0.164125;-0.059299;-0.910176;0.409956
7328;146540;0.142941;-0.403949;-0.903545;0.988712;0.016868;0.148874;-0.044896;-0.914626;0.401801
7329;146560;0.131714;-0.396693;-0.908453;0.990912;0.027461;0.131678;-0.027289;-0.91754;0.396705
7330;146580;0.120641;-0.38855;-0.913496;0.992615;0.035413;0.116027;-0.012733;-0.920747;0.389953
7331;146600;0.106981;-0.38871;-0.915128;0.994259;0.043541;0.097737;0.001855;-0.920331;0.391136
7332;146620;0.093008;-0.38769;-0.917086;0.995401;0.057436;0.07667;0.02295;-0.919999;0.391249
7333;146640;0.07553;-0.393482;-0.916224;0.995962;0.074481;0.050117;0.048521;-0.91631;0.397519
7334;146660;0.05602;-0.406965;-0.911724;0.995001;0.098372;0.017226;0.082678;-0.908131;0.410441
7335;146680;0.036892;-0.427624;-0.903204;0.991326;0.129748;-0.020938;0.126142;-0.894597;0.428701
7336;146700;0.016325;-0.452056;-0.89184;0.984881;0.161119;-0.06364;0.172461;-0.877318;0.447851
7337;146720;-0.00386;-0.483069;-0.875574;0.974911;0.193056;-0.11081;0.222563;-0.854034;0.470204
7338;146740;-0.020355;-0.511816;-0.858854;0.962967;0.220961;-0.1545;0.268849;-0.830193;0.488365
7339;146760;-0.033028;-0.536086;-0.843517;0.950418;0.244266;-0.192455;0.309215;-0.80805;0.501438
7340;146780;-0.042105;-0.556577;-0.829728;0.940217;0.258843;-0.221342;0.337963;-0.789444;0.512405
7341;146800;-0.048928;-0.576168;-0.815865;0.932847;0.26555;-0.243476;0.356936;-0.77299;0.524484
7342;146820;-0.055166;-0.600069;-0.798044;0.924007;0.272201;-0.268548;0.378376;-0.752212;0.539452
7343;146840;-0.06015;-0.627015;-0.776682;0.910898;0.283733;-0.299602;0.408225;-0.725498;0.55408
7344;146860;-0.061621;-0.646671;-0.760276;0.899029;0.294899;-0.3237;0.433532;-0.703457;0.563204
7345;146880;-0.060387;-0.664021;-0.745272;0.891748;0.299579;-0.339174;0.448486;-0.685076;0.574048
7346;146900;-0.054236;-0.680917;-0.730349;0.89114;0.296968;-0.343045;0.450475;-0.669449;0.590686
7347;146920;-0.043472;-0.705582;-0.707293;0.889483;0.295019;-0.348975;0.454896;-0.644296;0.614778
7348;146940;-0.033811;-0.731304;-0.681213;0.881949;0.298794;-0.364539;0.470131;-0.61312;0.63487
7349;146960;-0.026894;-0.75172;-0.658934;0.874075;0.302161;-0.380384;0.485046;-0.586188;0.648933
7350;146980;-0.016583;-0.767176;-0.641222;0.870405;0.304529;-0.386856;0.492057;-0.564538;0.662704
7351;147000;0.000456;-0.782267;-0.622943;0.875293;0.301563;-0.37805;0.483592;-0.545085;0.684851
7352;147020;0.028524;-0.803649;-0.594419;0.881346;0.300781;-0.364361;0.471609;-0.513496;0.716873
7353;147040;0.05623;-0.823818;-0.564059;0.885468;0.302165;-0.353046;0.461285;-0.479604;0.746456
7354;147060;0.072267;-0.836628;-0.542983;0.88595;0.303901;-0.350338;0.458116;-0.455739;0.763173
7355;147080;0.081189;-0.839784;-0.536816;0.888273;0.305261;-0.3432;0.452083;-0.448975;0.770742
7356;147100;0.091583;-0.839347;-0.535825;0.895703;0.304555;-0.32398;0.43512;-0.450269;0.779698
7357;147120;0.107227;-0.840641;-0.530871;0.906694;0.301758;-0.2947;0.407932;-0.449738;0.794561
7358;147140;0.127234;-0.843296;-0.522172;0.917277;0.300338;-0.261533;0.377378;-0.4457;0.811749
7359;147160;0.144705;-0.845638;-0.513768;0.921136;0.304745;-0.242154;0.361343;-0.438209;0.823046
7360;147180;0.156712;-0.846294;-0.509144;0.922877;0.309086;-0.229704;0.351767;-0.43388;0.829463
7361;147200;0.167132;-0.846161;-0.506041;0.924121;0.313323;-0.218699;0.343609;-0.431091;0.834322
7362;147220;0.182002;-0.848839;-0.496333;0.927345;0.316018;-0.200409;0.326965;-0.423798;0.844683
7363;147240;0.193818;-0.855367;-0.480399;0.933894;0.310844;-0.176686;0.30046;-0.414396;0.859069
7364;147260;0.201741;-0.859365;-0.469885;0.939834;0.304897;-0.154112;0.275705;-0.410523;0.869171
7365;147280;0.204682;-0.861661;-0.464376;0.945021;0.297566;-0.135606;0.255029;-0.411089;0.875195
7366;147300;0.205675;-0.864411;-0.458794;0.950105;0.288726;-0.118059;0.234517;-0.41162;0.880665
7367;147320;0.210789;-0.869305;-0.447077;0.953804;0.283057;-0.100681;0.214071;-0.405201;0.888811
7368;147340;0.217116;-0.878519;-0.425517;0.957251;0.276972;-0.083407;0.191131;-0.389217;0.901099
7369;147360;0.222224;-0.887496;-0.403692;0.959539;0.272508;-0.070887;0.172921;-0.371605;0.912145
7370;147380;0.226077;-0.893885;-0.387116;0.960828;0.27003;-0.062399;0.160311;-0.357845;0.919917
7371;147400;0.224661;-0.896491;-0.381878;0.963333;0.263329;-0.051452;0.146686;-0.356316;0.922779
7372;147420;0.218133;-0.895775;-0.387304;0.968718;0.246864;-0.025367;0.118334;-0.369655;0.921603
7373;147440;0.208938;-0.895978;-0.391877;0.975058;0.22155;0.013328;0.074879;-0.384888;0.919921
7374;147460;0.199945;-0.897839;-0.39231;0.979163;0.197612;0.046787;0.035518;-0.39349;0.918643
